Username,Message,Date,Link,Keyword,Image
milelion,Any1 know what is MCC Code for Income Motor insurance?,2025-01-31 09:03:49,https://t.me/milelion/1068615,mcc,
milelion,"hsbc revo's bonus cap of spend $1000 is for transactions posted within the calendar month right?
so if i check out today and it posts tomorrow, it's counted as next month's spend when my $1000 cap resets?",2025-01-31 07:29:19,https://t.me/milelion/1068597,hsbc revo,
milelion,"#dp Did it recently with the boost, however

When I transferred from bank to BA, the registered name wasn’t my full name (it was without Chinese name), but my Qatar airways account was with my full name.

Bank to BA was successful because both were without full name

BA to qatar wasn’t successful initially because name didn’t match. Then I changed by BA name to full name to tally with passport (submitted pic)

Haven’t done a transfer from bank to BA after the name change, but I may need to let the bank know to use the full name. I registered my full name with them but the name on card is only the shortened name, which is the reference name used when transferring miles from bank to BA",2025-01-31 05:25:19,https://t.me/milelion/1068569,#dp,
milelion,Thank you! May I know how to check the mcc via amaze? I suppose I can't take too long given that both transactions are for the same purchase.,2025-01-31 02:55:28,https://t.me/milelion/1068524,mcc,
milelion,"Charge with crmc + amaze for the first 1k and verify mcc. If mcc is right, charge the remaining to crv, else Citi premier miles.

All assumed can split multiple payments.",2025-01-31 02:52:56,https://t.me/milelion/1068523,mcc,
milelion,Actually I believe cmlink sg can also link china cmcc number,2025-01-31 02:32:04,https://t.me/milelion/1068513,mcc,
milelion,Okok. Been using dbs wwmc to pay for those 🙃,2025-01-31 01:58:39,https://t.me/milelion/1068503,dbs wwmc,
milelion,3075? How u pay doesn’t change the MCC,2025-01-31 01:23:47,https://t.me/milelion/1068494,mcc,
milelion,SQ MCC is 3075.,2025-01-31 01:23:33,https://t.me/milelion/1068492,mcc,
milelion,"Hiya! Didn't really see any dp on this.. If I call SQ hotline to book my kids' ticket, what is the MCC for the payment method?",2025-01-31 01:20:16,https://t.me/milelion/1068489,mcc,
milelion,Hsbc revo calendar month bonus go by posting or transaction date?,2025-01-30 23:46:10,https://t.me/milelion/1068474,hsbc revo,
milelion,hermes itself is a homeware/furniture mcc 🤣,2025-01-30 13:34:14,https://t.me/milelion/1068393,mcc,
milelion,"Assuming u are shopping in store….u can split the payments as such:

$2K on UOB V/S for 4mpd
$1110 on UOB PPV for 4mpd
$2k on UOB Lady’s solitaire card for 4mpd (assuming u opted for fashion as your bonus category and the shops’s MCC fits the categories)
$1k on Amaze + Citi Rewards for 4mpd
The rest on the highest general spending card u have",2025-01-30 12:13:08,https://t.me/milelion/1068359,mcc,
milelion,"Does anyone know if buying sheng shiong voucher, the mcc is still grocery/supermarket?",2025-01-30 09:18:51,https://t.me/milelion/1068327,mcc,
milelion,Anyone who bought amex travel insurance in Dec who already received their rewards? Last one i received is for Nov and usually they were quite fast (1 month only instead of 2 months) but haven’t received for travel ins policies bought in Dec 😅,2025-01-30 07:16:32,https://t.me/milelion/1068313,travel insurance,
milelion,"#dp For those catching the inaugural A350-1000 flight, JAL told me no gate ceremony or water cannon salute 🥲",2025-01-30 06:51:25,https://t.me/milelion/1068298,#dp,images/1068298.jpg
milelion,"#dp

DFI down today. Cannot scan yuu app today at CS / Giant / 7-11. Payment with yuu cards okay. Will miss out on partial yuu points unfortunately. Staff unsure when network will be up 😢",2025-01-30 01:05:26,https://t.me/milelion/1068203,#dp,
milelion,"Yes, i had gotten the base points (1x) when paying insurance premiums for Prudential, GE, MSIG (travel insurance) and Singlife. So it’s not limited to just Prudential",2025-01-29 15:18:44,https://t.me/milelion/1068159,travel insurance,
milelion,Best test mcc as there is small chance mcc is different.,2025-01-29 09:10:42,https://t.me/milelion/1068063,mcc,
milelion,Does ShopBack with Apple Pay changes the mcc of the txn?? For Uob lady card,2025-01-29 09:02:41,https://t.me/milelion/1068062,mcc,
milelion,I kanna before - bought an online course didn’t realize it’s coded under education mcc and didn’t get my cc award 🥹,2025-01-28 15:50:24,https://t.me/milelion/1067908,mcc,
milelion,"Frankly, it's hard to tell some MCC. I prob missed out on a few SUB long ago when I didn't care much abt miles (and was not in this grp obviously). I never bothered checking why I didn't get the SUB. Only after joining this grp did I realise the need to look carefully at all the TnC. 

So now, I'm thick skinned. Any questionable MCC, I just use the app to live chat agent and ask them to pull out the MCC for me. 😂 it's our own SUB, so just take a couple of mins to get the peace of mind.",2025-01-28 14:10:57,https://t.me/milelion/1067899,mcc,
milelion,"MCC is a tricky business. For example, the self service kiosk at Burger King may come up as 5814-Fast Food Restaurant. However, if you order via app, it may come up as 5734-software services",2025-01-28 13:14:01,https://t.me/milelion/1067892,mcc,
milelion,"Just a note MCC is assigned by payment processor so most of the time the merchant (cashier etc) won't know.
MCC code is the base of all categories. The category names etc don't matter",2025-01-28 13:08:41,https://t.me/milelion/1067891,mcc,
milelion,also cashier and staff wont know what MCC it is also generally. Wild MCC is just part of the miles game,2025-01-28 13:03:15,https://t.me/milelion/1067887,mcc,
milelion,"It’s easy to check mcc these days, Milelion has an article on how to check.

https://milelion.com/2025/01/19/how-to-check-merchant-category-codes-mccs-before-making-a-purchase/",2025-01-28 12:58:07,https://t.me/milelion/1067880,mcc,
milelion,"How do you guys do that? Like at the cashier, we ask the staff what’s the MCC and they would be able to tell us?",2025-01-28 12:57:59,https://t.me/milelion/1067879,mcc,
milelion,Check mcc before paying lor,2025-01-28 12:57:18,https://t.me/milelion/1067878,mcc,
milelion,"#dp applied for amex plat credit on sunday, received approval on tuesday. income 60k+",2025-01-28 08:33:25,https://t.me/milelion/1067816,#dp,
milelion,"Just came across this (HWZ EDMW) and was wondering if we are this hostile 😅

(Btw I was reading HSBC revo nerfs)",2025-01-28 01:35:22,https://t.me/milelion/1067648,hsbc revo,images/1067648.jpg
milelion,Hi anyone has any dp on the mcc for this?,2025-01-27 12:29:56,https://t.me/milelion/1067573,mcc,
milelion,HSBC Revolution,2025-01-27 12:21:44,https://t.me/milelion/1067568,hsbc revo,
milelion,#dp UOB lounge BKK also cut budget to 1 food 1 drink per pax. Last year I visited was can order whole menu,2025-01-27 07:51:50,https://t.me/milelion/1067496,#dp,images/1067496.jpg
milelion,It depends on MCC no?,2025-01-27 04:44:53,https://t.me/milelion/1067429,mcc,
milelion,HSBC revo must be joking 💀 offering $10 cashback for spending $600 + not cancelling the card,2025-01-27 02:30:06,https://t.me/milelion/1067365,hsbc revo,images/1067365.jpg
milelion,Anyone here paying for AF membership with HSBC Revo?,2025-01-27 02:17:15,https://t.me/milelion/1067358,hsbc revo,
milelion,#dp registered for third $100 lifestyle credits on 2nd January via this link and registered successfully. As of 27 January still have not received confirmation email but went to spend on Uniqlo anyways. Got credited my third $100 credits in any case. FWIW my card anniversary is in April,2025-01-27 01:32:26,https://t.me/milelion/1067329,#dp,images/1067329.jpg
milelion,noticed the MCC don’t earn miles,2025-01-26 09:57:42,https://t.me/milelion/1067175,mcc,
milelion,"Ikoi japanese restaurant is housed in Miramar hotel.

Does anyone know Ikoi mcc? Planning to use uob krisflyer card 😊",2025-01-26 09:52:21,https://t.me/milelion/1067171,mcc,
milelion,topup with bank transfer?,2025-01-26 08:07:40,https://t.me/milelion/1067147,topup,
milelion,Anyone knows that how to avoid the topup processing fee of Revolut?,2025-01-26 08:05:57,https://t.me/milelion/1067146,topup,
milelion,"Hi all, can I check, if I have hsbc t1 (only card I have for hsbc), if I apply for hsbc revolution or live+,  am I considered a new to bank? 

Reading from milelion, it seems hsbct1 is like outlier and I will be considered as new to bank.

But read the hsbc tnc, i seems to be considered as existing cx. 

Any idea anyone?",2025-01-26 03:43:17,https://t.me/milelion/1067064,hsbc revo,
milelion,"💳 Updated: What Card to Use Guide

I've completed an update to the What Card guide, which is now current as of January 2025

⚠️ Important reminder: Categories can overlap (e.g for online dining you can use a card with bonuses for online spend, or a card with bonuses for dining spend) or be subsets of each other (e.g. if a card gives bonuses for mobile payments, it doesn't matter if those payments are at a supermarket, department store, restaurant, hairdresser etc.). Don't view categories too rigidly!

Changelog (from October 2024 version)

🆕 New: StanChart Beyond Card added

🆕 New: HSBC Premier Mastercard added

🆕 New: UOB cards now earn UNI$ at UOB$ merchants

💳 AMEX KrisFlyer Ascend and AMEX KrisFlyer Credit Card no longer earn 2 mpd on FCY spend in June/Dec

💳 AMEX KrisFlyer Ascend and AMEX KrisFlyer Credit Card now earn 2 mpd on Scoot

💳 HSBC Revolution no longer earns 4 mpd on airlines, car rental, cruises and lodging effective 1 January 2025

💳 Maybank Visa Infinite now earns uncapped 3.2 mpd on FCY spend with min. S$4K per c. month, otherwise 2 mpd

💳 Maybank Horizon Visa Signature now earns 3.2 mpd on air tickets and FCY spend with min. S$800 per c. month till 31 January 2025

💳 OCBC Rewards Card extends 6 mpd on Watsons and MCC 5311 Department Stores till 30 June 2025

💳 StanChart Smart Card now earns uncapped 3.71/7.42/9.28 mpd on bonus categories like selected fast food, streaming, SimplyGo and EV charging, based on monthly spending

...and more",2025-01-26 03:06:59,https://t.me/milelion/1067048,hsbc revo,images/1067048.jpg
milelion,anyone know the MCC for QEEQ? (a car rental app),2025-01-25 08:20:03,https://t.me/milelion/1066896,mcc,
milelion,Anyone knows what's the mcc for hawker food centre?,2025-01-25 06:12:10,https://t.me/milelion/1066850,mcc,
milelion,"#DP #QR

Spent the night in Al Safwa and managed to get a sleeping room for 12h (Free 6h + 450QAR for the next 6h). Happy to report that room temperature is much cooler now plus the free flowing booze and food definitely helps. Be sure to book early cos these rooms book out fast in the evenings.",2025-01-25 05:15:29,https://t.me/milelion/1066831,#dp,images/1066831.jpg
milelion,#dp Same. I kept telling citi that the miles haven’t come in but they kept telling me to wait 2 months as per T&C. It was only after 2 months that they investigated and credited accordingly. Definitely must keep track on our part and not rely on citi/agoda,2025-01-25 04:05:41,https://t.me/milelion/1066815,#dp,
milelion,"Similar #dp : Agoda miles from Citi PM in after 11 weeks, took longer than the 2 months in T&C plus I made a call-in to Citi after the 2 months was up.",2025-01-25 03:09:09,https://t.me/milelion/1066805,#dp,
milelion,anyone know Navan is charging what MCC code ?,2025-01-25 03:06:26,https://t.me/milelion/1066804,mcc,
milelion,anyone knows taka food court mcc?,2025-01-25 01:45:45,https://t.me/milelion/1066790,mcc,
milelion,"Adding a #dp to this, my bonus 5mpd for citi agoda took 10 weeks after checking out of my last booked hotel, to credit to my Citi PM",2025-01-24 17:58:26,https://t.me/milelion/1066763,#dp,
milelion,"not sure what perculiar situation u're in? search in the chat with ""atome dbs wwmc"" 

https://t.me/milelion/1014323

read the replies thread to the message above^",2025-01-24 16:12:40,https://t.me/milelion/1066744,dbs wwmc,
milelion,does anyone know online payment on krisflyer to extend miles comes under what MCC code?,2025-01-24 14:18:06,https://t.me/milelion/1066731,mcc,
milelion,"I could be wrong but the best you can do with 3 online links is probably 1k on DBS WWMC, 2k on UOB lady’s with travel selected. The rest on your highest general spending card. 
Remeber to sign up for DBS seasons of prosperity promo",2025-01-24 13:57:16,https://t.me/milelion/1066725,dbs wwmc,
milelion,What MCC,2025-01-24 13:52:59,https://t.me/milelion/1066722,mcc,
milelion,Speaking of this I forgot one of my transaction at JR Aomori Station Saizeriya was classified as MCC 5399,2025-01-24 11:47:41,https://t.me/milelion/1066676,mcc,
milelion,"UOB VS or crmc + amaze.

Until you kenna railway mcc for food store at train station then ur citi one gg",2025-01-24 11:41:16,https://t.me/milelion/1066670,mcc,
milelion,"And jp many places can use physical cc. However, mcc can be very wild so use blacklist card.",2025-01-24 10:35:15,https://t.me/milelion/1066664,mcc,
milelion,if you topup with PAYNOW.. u can withdraw SGD via PAYNOW too,2025-01-24 10:19:29,https://t.me/milelion/1066660,topup,
milelion,yes you can topup with CREDIT MASTERCARD and withdraw Yen Cash in Japan 7/11 ATMs FREE OF CHARGE first $400 SGD equivalent per month,2025-01-24 10:18:18,https://t.me/milelion/1066657,topup,
milelion,"youtrip topup with CREDIT mastercards no fee but cannot withdraw

youtrip topup with PAYNOW can withdraw",2025-01-24 10:15:16,https://t.me/milelion/1066654,topup,
milelion,They fulfill the mcc. But no base awarded. Pls let me know if they do for you.. 😔😒,2025-01-24 06:38:17,https://t.me/milelion/1066564,mcc,
milelion,"I chatted with uob CSO and confirmed that mcc for my mobile contactless transactions at SPC is 5541, which is under lady's whitelist. But strange that I haven't received base uni$ even after 3 days... I forget to ask about that. 😅",2025-01-24 06:36:42,https://t.me/milelion/1066563,mcc,
milelion,"looking to pay interior designers through cardup to hopefully earn some miles!

i understand that cardup is a method since the IDs do not accept credit payment directly.

i have DBS wwmc, citi premiermiles and citirewards 

trying to find out if cardup is on these bank’s whitelist

can i ask if anyone has any advice please 🙏🏽",2025-01-24 05:26:01,https://t.me/milelion/1066549,dbs wwmc,
milelion,Hi. Anyone knows what the MCC is for purchases via the Samsung App? Thanks! 🙏🏼,2025-01-24 04:56:41,https://t.me/milelion/1066536,mcc,
milelion,"Sorry for the late update as I was busying character-greeting-ing in Hong Kong Disneyland for the past week.

Yes Fraser vouchers directly purchased from the app MCC is 5965 after the transaction is posted, it works for WWMC.
Not sure about other cards but I would use the Wogi route to be safe.",2025-01-24 04:05:56,https://t.me/milelion/1066508,mcc,images/1066508.jpg
milelion,do a cover-up and rewrite the new mcc over the old one. But the cost of maintaining the tattoo over the years will then be > miles redeemed 🤣,2025-01-24 03:00:11,https://t.me/milelion/1066437,mcc,
milelion,"u have to amend to add in individual outlets or locations where required, because i believe some outlets/stores have varying MCC even though it is the same brand",2025-01-24 02:59:47,https://t.me/milelion/1066436,mcc,
milelion,I’m tempted to tattoo my list of mcc codes on my arm.,2025-01-24 02:55:29,https://t.me/milelion/1066426,mcc,
milelion,example: I maintain my own set of MCC code whenever i searched up for vendor,2025-01-24 02:54:12,https://t.me/milelion/1066423,mcc,images/1066423.jpg
milelion,"Trust your instincts. To succeed in this game, you have to _want_ to research every mcc code.",2025-01-24 02:51:07,https://t.me/milelion/1066421,mcc,
milelion,"Yes lor.
Not sure it's worth the time and effort to research simi MCC code and card up for every spend.
My CC spend is about 50 to 80k pa and friends tell me I am not strategizing for miles leaving a lot on table.",2025-01-24 02:43:52,https://t.me/milelion/1066407,mcc,
milelion,Trying out my luck here - Does anyone know what is the MCC code for Starhub's website bill payment? Is it 4814 Telecommunication Service?,2025-01-24 02:35:15,https://t.me/milelion/1066395,mcc,
milelion,"so about hsbc revo, tldr from cso is pls give hsbc a chance to work out any promos, it's still first quarter of 2025

cso said if I want to cancel revo now, I shld pay the balance and redeem all points, then she will transfer me to retention dept to see if they got anything for me 🥹",2025-01-24 01:42:36,https://t.me/milelion/1066352,hsbc revo,
milelion,#dp SPC fuel station. No base mp for either UOB VS & Lady’s (transport) . Likely no bonus mpd as well.,2025-01-23 23:47:11,https://t.me/milelion/1066337,#dp,
milelion,any card to recommend fr chiro (wellness for life) package? last i charged to amex but they don't go by mcc so i dont hav any mcc to refer to.,2025-01-23 17:06:08,https://t.me/milelion/1066312,mcc,
milelion,"They awared the OCBC$ in 2 tranches, 1st one was for those 6mpd transactions on Watson & MCC 5311. 2nd one was for those 4mpd transactions.

I had feedback to OCBC that they were confusing the customers for no apparent reason since it was already stated in TnC that bonus OCBC$ will only be credited end of following months, regardless 4mpd or 6mpd transactions.",2025-01-23 12:24:38,https://t.me/milelion/1066244,mcc,
milelion,Any use credit card to pay nippon painting service’for theiir house? Any DP for MCC?,2025-01-23 11:44:10,https://t.me/milelion/1066235,mcc,
milelion,"If you top up PayPal account, then it's consider wallet. 

If it's a inbetween, you should get the points, provided the vendor is not excluded mcc",2025-01-23 10:08:46,https://t.me/milelion/1066181,mcc,
milelion,"It's not guaranteed it will ""change"". The mcc is already assigned and in this case it's 4722",2025-01-23 09:30:47,https://t.me/milelion/1066166,mcc,
milelion,not sure if it's whitelist MCC tho,2025-01-23 05:12:47,https://t.me/milelion/1066083,mcc,
milelion,"Slowly increase yr stack 1 card per couple of months lo, in time it becomes 2nd nature to optimise / getting thick-skinned enuf to use amaze declined txn to check MCC etc, then wont stress with card optimisation strats aldy",2025-01-23 04:59:15,https://t.me/milelion/1066063,mcc,
milelion,#dp wanted to bonus and burn hsbc t1 card but oops. Take note as well,2025-01-23 02:38:19,https://t.me/milelion/1065987,#dp,images/1065987.jpg
milelion,"want to cancel hsbc revo, the cs offer retention of 100 sgd if spend 1000 sgd over 2 months",2025-01-23 01:55:28,https://t.me/milelion/1065952,hsbc revo,
milelion,Anyone knows what mcc is parkeasy app top up for Shell recharge in Malaysia?,2025-01-22 14:56:54,https://t.me/milelion/1065867,mcc,
milelion,is anyone's hsbc revo bonus miles in? mine is still not in,2025-01-22 14:07:05,https://t.me/milelion/1065853,hsbc revo,
milelion,https://milelion.com/2023/11/13/how-to-check-merchant-category-codes-mccs-before-making-a-purchase/,2025-01-22 11:04:42,https://t.me/milelion/1065783,mcc,
milelion,"hi folks, i am making an online purchase using Mastercard on the Commonwealthconcept.com to buy restaurant vouchers. Anyone know wat is the MCC code for such a purchase? many thks",2025-01-22 11:03:47,https://t.me/milelion/1065782,mcc,
milelion,"no one patronize Northpoint 😂


My amazed was fraud during my visit, cant retrieve the MCC.",2025-01-22 05:22:11,https://t.me/milelion/1065711,mcc,
milelion,"Yakun uses different mcc codes at different outlets. Below are info contributed by community:

#dp Ya Kun
#dp YaKun
(h/t @MouseHunter88)

Yakun Apps 5734/5812/5999

313 Somerset 5814 Visa contactless
AMK Hub 5814  Visa contactless
Aperia Mall 5814 via Amaze
Bugis 5814
Bukit Panjang Plaza 5812 via App, MC
Causeway point 5812
Changi Terminal 3 B1 5814 Visa contactless
City Square Mall 5814 MC contactless
Clarke Quay Central 5812 via app
Clementi Mall 5814 contactless
Compass One 5814 MC contactless 
Far East Square 5812
Funan 5814 Visa contactless 
Fusionopolis 5814 master contactless
Fusionopolis 5812 via app
Great World 5734 via apps. 
Harbourfront 5814
HDB Hub 5812
Heartland Mall Kovan, 5734 via app
Heartland Mall 5812, MC Contactless
Hillion app MC 5734
Holland V 5812
IMM 5814 MC contactless
Ion Orchard 5814 Visa contactless
Jewel 5814 Visa contactless
Junction 8 5812 via app
Lot1 5814/5734i
Marina Square 5812
Maxwell 5921 via app MC
Metropolis 5812 via apps 
Nex Serangoon 5999 via app paid with amaze
Ng Teng Fong GH 5814 MC contactless
One Raffles Place 5814 MC contactless
One raffles place 5812 via App Visa
Paragon 5812 via apps 
Paragon 5814 MC contactless
Punggol Oasis Terraces 5734 via app
Seletar Mall 5814 Visa contactless 
Sun Plaza 5814 Visa contactless
Suntec basem 1 5812 via app MC
Suntec Level 2 5812 paywave
Suntec Level 2 5734 via app
Tao Payoh Safra 5814 Mastercard 
Takashimaya B2 5814 MC contactless
VivoCity B2 5812 Amex contactless
VivoCity B2 5812 via app
VivoCity 5814 Visa Contactless
Westgate 5814
West Mall 5814 Visa contactless
White Sands 5814 Visa contactless
Woodleigh mall 5814 Amaze+MC

If you visit Yakun, share with us the the info below:
1) Outlet of Yakun you visited
2) Payment method - Contactless or Apps.
3) Mastercard or Visa card or Amex
4) Mcc code. 

So we can have a list of #YaKun mcc codes for the community.",2025-01-22 05:20:48,https://t.me/milelion/1065708,#dp,
milelion,"i once paid at private clinic. never checked mcc, so i don't know mcc.
4mpd received.",2025-01-22 03:17:42,https://t.me/milelion/1065609,mcc,
milelion,hard to say then. you should try and test the MCC,2025-01-22 01:40:41,https://t.me/milelion/1065591,mcc,
milelion,"Hi guys, does anyone know what’s the MCC for livestream purchases pls?",2025-01-22 01:21:43,https://t.me/milelion/1065577,mcc,
milelion,"Tell live chat to uplift security parameters

And Topup during japan office hours.",2025-01-21 16:50:05,https://t.me/milelion/1065534,topup,
milelion,If it helps… granny still has hsbc revo.,2025-01-21 16:35:09,https://t.me/milelion/1065529,hsbc revo,
milelion,"There are people out there who just use cc as cc, they don't care about MCC 😅😅",2025-01-21 16:21:19,https://t.me/milelion/1065525,mcc,
milelion,"most people go to the same handful of restaurants & cafes.  as long as you know that it codes as 5812 via K+ or SBP, i don't see why using the card for dining is a problem.  & fwiw, a lot of places are coded as 5812 (even more than a few ya kuns, when paid through the app)

ultimately, the dude is exactly the person described in the article
But there’s a small segment for whom the HSBC Revolution still remains worthwhile. If you’re not focused on earning KrisFlyer miles, and instead want to build balances with programmes like EVA Air Infinity MileageLands, Flying Blue and British Airways Executive Club, then this could very well be a “take it” card for you.

With a little thinking outside the box, it’s possible to work around the whitelist restrictions. You could pay with Atome, buy Heymax vouchers and Wogi gift cards, and utilise apps that turn offline transactions into online ones (MCC permitting). What’s more, the points you’ll be earning are highly flexible, with 20 partners, instant conversions, small conversion blocks, and waived admin fees.",2025-01-21 15:52:37,https://t.me/milelion/1065510,hsbc revo,
milelion,"Klook mcc 4722, travel category",2025-01-21 13:40:32,https://t.me/milelion/1065452,mcc,
heymax.ai community,"I want to pay for HDB season parking. The MCC (according to heymax website) is 9399 (Government Services (not Elsewhere Classified))

Can I pay directly on HDB website and earn miles? 
Or still need to pay via AXS?",2025-02-11 06:31:59,https://t.me/+gNZRwXXy9Gc1MzJl/54102,mcc,
heymax.ai community,may i know if mcc for payment via fairprice app is different for grocery (ntuc) vs food (kopitiam)?,2025-02-11 05:17:51,https://t.me/+gNZRwXXy9Gc1MzJl/54067,mcc,
heymax.ai community,credit card. Need to topup the chocolate account before payment,2025-02-11 05:08:35,https://t.me/+gNZRwXXy9Gc1MzJl/54033,topup,
heymax.ai community,is name not mcc match,2025-02-11 02:44:06,https://t.me/+gNZRwXXy9Gc1MzJl/53924,mcc,
heymax.ai community,I also want lychee martini swiss roll. What mcc?,2025-02-11 02:41:54,https://t.me/+gNZRwXXy9Gc1MzJl/53918,mcc,
heymax.ai community,Thank you sir once again for your effort to collate the YaKun MCC code. Very Helpful!,2025-02-11 01:40:38,https://t.me/+gNZRwXXy9Gc1MzJl/53875,mcc,
heymax.ai community,"Wwmc, hsbc revo (using atome)",2025-02-11 01:10:17,https://t.me/+gNZRwXXy9Gc1MzJl/53861,hsbc revo,
heymax.ai community,Different outlets different MCC,2025-02-11 01:07:24,https://t.me/+gNZRwXXy9Gc1MzJl/53856,mcc,
heymax.ai community,Where can I submit feedback on merchants mcc? YaKun store shows 5814 for Visa cards not 5812 displayed in heymax.,2025-02-11 01:06:34,https://t.me/+gNZRwXXy9Gc1MzJl/53855,mcc,
heymax.ai community,quick check - any voucher purchased on heymax has the 5311 MCC? including grab etc?,2025-02-11 00:00:02,https://t.me/+gNZRwXXy9Gc1MzJl/53824,mcc,
heymax.ai community,Similar error I faced with Hsbc revolution before few months which was fixed later my heymax team,2025-02-10 19:06:18,https://t.me/+gNZRwXXy9Gc1MzJl/53792,hsbc revo,
heymax.ai community,"may i know if anyone knows what is the mcc for event organiser/management?
am trying to pay for an overseas event organiser/management through Stripe but cant find the Singapore equivalent that is searchable on HM",2025-02-10 14:27:55,https://t.me/+gNZRwXXy9Gc1MzJl/53623,mcc,
heymax.ai community,no #dp,2025-02-10 14:12:29,https://t.me/+gNZRwXXy9Gc1MzJl/53580,#dp,
heymax.ai community,May i ask why simplygo topup is nerfed given it is not ewallet mcc code?,2025-02-10 13:46:52,https://t.me/+gNZRwXXy9Gc1MzJl/53542,topup,
heymax.ai community,you topup at machine or in-app?,2025-02-10 12:33:25,https://t.me/+gNZRwXXy9Gc1MzJl/53440,topup,
heymax.ai community,No idea. I don't see MCC on choc finance (shld I be seeing it?),2025-02-10 12:28:02,https://t.me/+gNZRwXXy9Gc1MzJl/53422,mcc,
heymax.ai community,Click on the transaction and see the mcc,2025-02-10 12:20:35,https://t.me/+gNZRwXXy9Gc1MzJl/53404,mcc,
heymax.ai community,"Then you should be able to see the mcc of the transaction in Heymax app, under linked chocolate card (have you linked?)",2025-02-10 12:19:27,https://t.me/+gNZRwXXy9Gc1MzJl/53399,mcc,
heymax.ai community,Is it an excluded MCC?,2025-02-10 12:16:59,https://t.me/+gNZRwXXy9Gc1MzJl/53396,mcc,
heymax.ai community,"Topped up ezlink via simplygo app. Received max miles and the mcc was 4111.

(This is how I give my kids their allowance………)",2025-02-10 12:13:43,https://t.me/+gNZRwXXy9Gc1MzJl/53392,mcc,
heymax.ai community,mcc is wallet top up,2025-02-10 11:36:09,https://t.me/+gNZRwXXy9Gc1MzJl/53376,mcc,
heymax.ai community,Oh. So if mcc possible then can? Nets flashpay can top up or not? Lol,2025-02-10 11:00:51,https://t.me/+gNZRwXXy9Gc1MzJl/53353,mcc,
heymax.ai community,if mcc in exclusion then no points,2025-02-10 11:00:09,https://t.me/+gNZRwXXy9Gc1MzJl/53351,mcc,
heymax.ai community,my guess is MCC 6540 - POI (Point of Interaction) Funding Transactions (Excluding MoneySend),2025-02-10 09:15:40,https://t.me/+gNZRwXXy9Gc1MzJl/53250,mcc,
heymax.ai community,MCC for MRT station top up?,2025-02-10 09:13:39,https://t.me/+gNZRwXXy9Gc1MzJl/53249,mcc,
heymax.ai community,anyone know the MCC for nets app prepaid top up?,2025-02-10 09:13:25,https://t.me/+gNZRwXXy9Gc1MzJl/53248,mcc,
heymax.ai community,singlife (mcc 6300) is working too,2025-02-10 09:03:08,https://t.me/+gNZRwXXy9Gc1MzJl/53237,mcc,images/53237.jpg
heymax.ai community,someone helped test with coinbase purchase - mcc 6540 no miles as intended 😄,2025-02-10 09:02:26,https://t.me/+gNZRwXXy9Gc1MzJl/53235,mcc,
heymax.ai community,"short answer - not online reliant, not within MCC blacklist, should be no problem",2025-02-08 12:49:35,https://t.me/+gNZRwXXy9Gc1MzJl/52943,mcc,
heymax.ai community,$10 ntuc voucher out of stock.. Can topup?,2025-02-08 05:48:43,https://t.me/+gNZRwXXy9Gc1MzJl/52882,topup,
heymax.ai community,"Anyone has any suggestions for credit card to use to pay $1000 raffles town club membershipfee (assume its mcc8699 for membership organisations)? 

It's $1000 , I've already maxed the $1k on HSBC revolution and citi rewards card for travel bookings so can't use those

i also need to spend $800 on HSBC LIVE+ to hit min spending to receive the sign up reward of a camera so I was wondering if that's the right card to use for this raffles town club membership payment 

Other cards I have are: 
Uob krisflyer 
Uob one 
Citi cashback 
Hsbc premier Mastercard
Amex platinum charge 
Amex krisflyer ascend",2025-02-08 05:16:15,https://t.me/+gNZRwXXy9Gc1MzJl/52879,hsbc revo,
heymax.ai community,Will Heymaz add chocolate cards on their system so can we track whichever mcc entitled,2025-02-06 03:59:10,https://t.me/+gNZRwXXy9Gc1MzJl/52353,mcc,
heymax.ai community,"No need to use then 
Now people got so many resources and yet they hesitate a lot. Back in old days we had to test ourselves, we didn’t have Heymax to check MCC",2025-02-04 13:48:11,https://t.me/+gNZRwXXy9Gc1MzJl/51795,mcc,
heymax.ai community,"I stated you MCC and it is in TnC 
Cannot help you",2025-02-04 13:39:40,https://t.me/+gNZRwXXy9Gc1MzJl/51793,mcc,
heymax.ai community,Should be under Online Shopping as MCC is 5311,2025-02-03 23:51:02,https://t.me/+gNZRwXXy9Gc1MzJl/51699,mcc,
heymax.ai community,"Hi folks, how does the dine out feature work? I searched for the restaurant, clicked on it and it just brings me to the MCC/card page.",2025-02-03 11:34:59,https://t.me/+gNZRwXXy9Gc1MzJl/51683,mcc,
heymax.ai community,"Avoid paying via favepay, else it's good to use dbs wwmc",2025-02-03 02:12:33,https://t.me/+gNZRwXXy9Gc1MzJl/51643,dbs wwmc,
heymax.ai community,think everything on heymax is mcc 5311,2025-02-03 01:07:47,https://t.me/+gNZRwXXy9Gc1MzJl/51637,mcc,
heymax.ai community,"Hi, can i check for heymax gift card like grab and supermarket, how do we know what mcc its charged to",2025-02-03 00:57:54,https://t.me/+gNZRwXXy9Gc1MzJl/51634,mcc,
heymax.ai community,"Ah, thanks for clarifying! 

I was wondering if red = mcc might sometimes change (eg usually mcc =  restaurant, sometimes mcc = hotel).",2025-02-03 00:57:11,https://t.me/+gNZRwXXy9Gc1MzJl/51633,mcc,
